ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
251
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+000 1.4276500000000000e+001
0.0000000000000000e+000 1.4276500000000000e+001
0.0000000000000000e+000 1.4276500000000000e+001
ITEM: ATOMS id type x y z 
34 1 4.28295 9.99355 1.42765 
41 1 0 11.4212 0 
42 1 1.42765 12.8489 1.42765 
43 1 2.8553 11.4212 0 
44 1 4.28295 12.8489 1.42765 
82 1 1.42765 9.99355 4.28295 
84 1 4.28295 9.99355 4.28295 
91 1 0 11.4212 2.8553 
92 1 1.42765 12.8489 4.28295 
93 1 2.8553 11.4212 2.8553 
94 1 4.28295 12.8489 4.28295 
36 1 7.13825 9.99355 1.42765 
45 1 5.7106 11.4212 0 
46 1 7.13825 12.8489 1.42765 
47 1 8.5659 11.4212 0 
86 1 7.13825 9.99355 4.28295 
95 1 5.7106 11.4212 2.8553 
96 1 7.13825 12.8489 4.28295 
97 1 8.5659 11.4212 2.8553 
38 1 9.99355 9.99355 1.42765 
40 1 12.8489 9.99355 1.42765 
48 1 9.99355 12.8489 1.42765 
49 1 11.4212 11.4212 0 
50 1 12.8489 12.8489 1.42765 
88 1 9.99355 9.99355 4.28295 
90 1 12.8489 9.99355 4.28295 
98 1 9.99355 12.8489 4.28295 
99 1 11.4212 11.4212 2.8553 
100 1 12.8489 12.8489 4.28295 
101 1 0 0 5.7106 
102 1 1.42765 1.42765 7.13825 
103 1 2.8553 0 5.7106 
104 1 4.28295 1.42765 7.13825 
111 1 0 2.8553 5.7106 
112 1 1.42765 4.28295 7.13825 
113 1 2.8553 2.8553 5.7106 
114 1 4.28295 4.28295 7.13825 
151 1 0 0 8.5659 
153 1 2.8553 0 8.5659 
161 1 0 2.8553 8.5659 
163 1 2.8553 2.8553 8.5659 
105 1 5.7106 0 5.7106 
106 1 7.13825 1.42765 7.13825 
107 1 8.5659 0 5.7106 
115 1 5.7106 2.8553 5.7106 
116 1 7.13825 4.28295 7.13825 
117 1 8.5659 2.8553 5.7106 
155 1 5.7106 0 8.5659 
157 1 8.5659 0 8.5659 
165 1 5.7106 2.8553 8.5659 
167 1 8.5659 2.8553 8.5659 
108 1 9.99355 1.42765 7.13825 
109 1 11.4212 0 5.7106 
110 1 12.8489 1.42765 7.13825 
118 1 9.99355 4.28295 7.13825 
119 1 11.4212 2.8553 5.7106 
120 1 12.8489 4.28295 7.13825 
159 1 11.4212 0 8.5659 
169 1 11.4212 2.8553 8.5659 
121 1 0 5.7106 5.7106 
122 1 1.42765 7.13825 7.13825 
123 1 2.8553 5.7106 5.7106 
124 1 4.28295 7.13825 7.13825 
131 1 0 8.5659 5.7106 
133 1 2.8553 8.5659 5.7106 
171 1 0 5.7106 8.5659 
173 1 2.8553 5.7106 8.5659 
181 1 0 8.5659 8.5659 
183 1 2.8553 8.5659 8.5659 
125 1 5.7106 5.7106 5.7106 
126 1 7.13825 7.13825 7.13825 
127 1 8.5659 5.7106 5.7106 
135 1 5.7106 8.5659 5.7106 
137 1 8.5659 8.5659 5.7106 
175 1 5.7106 5.7106 8.5659 
177 1 8.5659 5.7106 8.5659 
185 1 5.7106 8.5659 8.5659 
187 1 8.5659 8.5659 8.5659 
128 1 9.99355 7.13825 7.13825 
129 1 11.4212 5.7106 5.7106 
130 1 12.8489 7.13825 7.13825 
139 1 11.4212 8.5659 5.7106 
179 1 11.4212 5.7106 8.5659 
189 1 11.4212 8.5659 8.5659 
132 1 1.42765 9.99355 7.13825 
134 1 4.28295 9.99355 7.13825 
141 1 0 11.4212 5.7106 
142 1 1.42765 12.8489 7.13825 
143 1 2.8553 11.4212 5.7106 
144 1 4.28295 12.8489 7.13825 
191 1 0 11.4212 8.5659 
193 1 2.8553 11.4212 8.5659 
136 1 7.13825 9.99355 7.13825 
145 1 5.7106 11.4212 5.7106 
146 1 7.13825 12.8489 7.13825 
147 1 8.5659 11.4212 5.7106 
195 1 5.7106 11.4212 8.5659 
197 1 8.5659 11.4212 8.5659 
138 1 9.99355 9.99355 7.13825 
140 1 12.8489 9.99355 7.13825 
148 1 9.99355 12.8489 7.13825 
149 1 11.4212 11.4212 5.7106 
150 1 12.8489 12.8489 7.13825 
199 1 11.4212 11.4212 8.5659 
152 1 1.42765 1.42765 9.99355 
154 1 4.28295 1.42765 9.99355 
162 1 1.42765 4.28295 9.99355 
164 1 4.28295 4.28295 9.99355 
201 1 0 0 11.4212 
202 1 1.42765 1.42765 12.8489 
203 1 2.8553 0 11.4212 
204 1 4.28295 1.42765 12.8489 
211 1 0 2.8553 11.4212 
212 1 1.42765 4.28295 12.8489 
213 1 2.8553 2.8553 11.4212 
214 1 4.28295 4.28295 12.8489 
156 1 7.13825 1.42765 9.99355 
166 1 7.13825 4.28295 9.99355 
205 1 5.7106 0 11.4212 
206 1 7.13825 1.42765 12.8489 
207 1 8.5659 0 11.4212 
215 1 5.7106 2.8553 11.4212 
216 1 7.13825 4.28295 12.8489 
217 1 8.5659 2.8553 11.4212 
158 1 9.99355 1.42765 9.99355 
160 1 12.8489 1.42765 9.99355 
168 1 9.99355 4.28295 9.99355 
170 1 12.8489 4.28295 9.99355 
208 1 9.99355 1.42765 12.8489 
209 1 11.4212 0 11.4212 
210 1 12.8489 1.42765 12.8489 
218 1 9.99355 4.28295 12.8489 
219 1 11.4212 2.8553 11.4212 
220 1 12.8489 4.28295 12.8489 
172 1 1.42765 7.13825 9.99355 
174 1 4.28295 7.13825 9.99355 
221 1 0 5.7106 11.4212 
222 1 1.42765 7.13825 12.8489 
223 1 2.8553 5.7106 11.4212 
224 1 4.28295 7.13825 12.8489 
231 1 0 8.5659 11.4212 
233 1 2.8553 8.5659 11.4212 
176 1 7.13825 7.13825 9.99355 
225 1 5.7106 5.7106 11.4212 
226 1 7.13825 7.13825 12.8489 
227 1 8.5659 5.7106 11.4212 
235 1 5.7106 8.5659 11.4212 
237 1 8.5659 8.5659 11.4212 
178 1 9.99355 7.13825 9.99355 
180 1 12.8489 7.13825 9.99355 
228 1 9.99355 7.13825 12.8489 
229 1 11.4212 5.7106 11.4212 
230 1 12.8489 7.13825 12.8489 
239 1 11.4212 8.5659 11.4212 
182 1 1.42765 9.99355 9.99355 
184 1 4.28295 9.99355 9.99355 
192 1 1.42765 12.8489 9.99355 
194 1 4.28295 12.8489 9.99355 
232 1 1.42765 9.99355 12.8489 
234 1 4.28295 9.99355 12.8489 
241 1 0 11.4212 11.4212 
242 1 1.42765 12.8489 12.8489 
243 1 2.8553 11.4212 11.4212 
244 1 4.28295 12.8489 12.8489 
186 1 7.13825 9.99355 9.99355 
196 1 7.13825 12.8489 9.99355 
236 1 7.13825 9.99355 12.8489 
245 1 5.7106 11.4212 11.4212 
246 1 7.13825 12.8489 12.8489 
247 1 8.5659 11.4212 11.4212 
188 1 9.99355 9.99355 9.99355 
190 1 12.8489 9.99355 9.99355 
198 1 9.99355 12.8489 9.99355 
200 1 12.8489 12.8489 9.99355 
238 1 9.99355 9.99355 12.8489 
240 1 12.8489 9.99355 12.8489 
248 1 9.99355 12.8489 12.8489 
249 1 11.4212 11.4212 11.4212 
250 1 12.8489 12.8489 12.8489 
ITEM: TIMESTEP
1
ITEM: NUMBER OF ATOMS
251
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+000 1.4276500000000000e+001
0.0000000000000000e+000 1.4276500000000000e+001
0.0000000000000000e+000 1.4276500000000000e+001
ITEM: ATOMS id type x y z 
1 1 -0.1 1.43298e-017 1.45375e-017 
2 1 1.42765 1.43382 1.43382 
3 1 2.9553 1.64098e-017 8.25846e-018 
4 1 4.28339 1.42783 1.42783 
11 1 -0.000814684 2.8569 7.99886e-018 
12 1 1.42765 4.28283 1.42762 
13 1 2.85611 2.8569 6.6522e-018 
14 1 4.28294 4.28293 1.42764 
51 1 -0.000814684 1.33953e-017 2.8569 
52 1 1.42765 1.42762 4.28283 
53 1 2.85611 1.2464e-017 2.8569 
54 1 4.28294 1.42764 4.28293 
61 1 7.07199e-005 2.85522 2.85522 
62 1 1.42765 4.28295 4.28295 
63 1 2.85523 2.85522 2.85522 
64 1 4.28295 4.28295 4.28295 
251 2 1.42765 1.64066e-017 1.56278e-017 
5 1 5.71041 1.7445e-017 1.83795e-017 
6 1 7.13824 1.42765 1.42765 
7 1 8.5659 1.82757e-017 1.83795e-017 
15 1 5.71057 2.85529 2.08003e-018 
16 1 7.13825 4.28295 1.42765 
17 1 8.5659 2.8553 1.16332e-017 
55 1 5.71057 1.28761e-017 2.85529 
56 1 7.13825 1.42765 4.28295 
57 1 8.5659 2.53368e-017 2.8553 
65 1 5.71059 2.85529 2.85529 
66 1 7.13825 4.28295 4.28295 
67 1 8.5659 2.8553 2.8553 
8 1 9.99356 1.42765 1.42765 
9 1 11.4214 1.56797e-017 1.54201e-017 
10 1 12.8484 1.42783 1.42783 
18 1 9.99355 4.28295 1.42765 
19 1 11.4212 2.85529 2.18062e-018 
20 1 12.8489 4.28293 1.42764 
58 1 9.99355 1.42765 4.28295 
59 1 11.4212 1.33953e-017 2.85529 
60 1 12.8489 1.42764 4.28293 
68 1 9.99355 4.28295 4.28295 
69 1 11.4212 2.85529 2.85529 
70 1 12.8489 4.28295 4.28295 
21 1 1.3868e-007 5.71059 1.67181e-017 
22 1 1.42765 7.13825 1.42765 
23 1 2.8553 5.71059 3.74146e-018 
24 1 4.28295 7.13825 1.42765 
31 1 1.3868e-007 8.56591 1.8068e-017 
33 1 2.8553 8.56591 1.1127e-017 
71 1 1.15753e-009 5.7106 2.8553 
72 1 1.42765 7.13825 4.28295 
73 1 2.8553 5.7106 2.8553 
74 1 4.28295 7.13825 4.28295 
81 1 1.15753e-009 8.5659 2.8553 
83 1 2.8553 8.5659 2.8553 
25 1 5.7106 5.7106 2.74136e-017 
26 1 7.13825 7.13825 1.42765 
27 1 8.5659 5.7106 1.57836e-017 
35 1 5.7106 8.5659 1.7445e-017 
37 1 8.5659 8.5659 1.37068e-017 
75 1 5.7106 5.7106 2.8553 
76 1 7.13825 7.13825 4.28295 
77 1 8.5659 5.7106 2.8553 
85 1 5.7106 8.5659 2.8553 
87 1 8.5659 8.5659 2.8553 
28 1 9.99355 7.13825 1.42765 
29 1 11.4212 5.7106 2.92827e-017 
30 1 12.8489 7.13825 1.42765 
39 1 11.4212 8.5659 1.49528e-017 
78 1 9.99355 7.13825 4.28295 
79 1 11.4212 5.7106 2.8553 
80 1 12.8489 7.13825 4.28295 
89 1 11.4212 8.5659 2.8553 
32 1 1.42765 9.99367 1.42762 
34 1 4.28294 9.99357 1.42764 
41 1 -0.000814684 11.4196 1.57122e-017 
42 1 1.42765 12.8427 1.43382 
43 1 2.85611 11.4196 1.50891e-018 
44 1 4.28339 12.8487 1.42783 
82 1 1.42765 9.99355 4.28295 
84 1 4.28295 9.99355 4.28295 
91 1 7.07199e-005 11.4213 2.85522 
92 1 1.42765 12.8489 4.28283 
93 1 2.85523 11.4213 2.85522 
94 1 4.28294 12.8489 4.28293 
36 1 7.13825 9.99355 1.42765 
45 1 5.71057 11.4212 2.82962e-017 
46 1 7.13824 12.8489 1.42765 
47 1 8.5659 11.4212 1.45375e-017 
86 1 7.13825 9.99355 4.28295 
95 1 5.71059 11.4212 2.85529 
96 1 7.13825 12.8489 4.28295 
97 1 8.5659 11.4212 2.8553 
38 1 9.99355 9.99355 1.42765 
40 1 12.8489 9.99357 1.42764 
48 1 9.99356 12.8489 1.42765 
49 1 11.4212 11.4212 2.83481e-017 
50 1 12.8484 12.8487 1.42783 
88 1 9.99355 9.99355 4.28295 
90 1 12.8489 9.99355 4.28295 
98 1 9.99355 12.8489 4.28295 
99 1 11.4212 11.4212 2.85529 
100 1 12.8489 12.8489 4.28293 
101 1 1.3868e-007 1.57836e-017 5.71059 
102 1 1.42765 1.42765 7.13825 
103 1 2.8553 1.28793e-017 5.71059 
104 1 4.28295 1.42765 7.13825 
111 1 1.15753e-009 2.8553 5.7106 
112 1 1.42765 4.28295 7.13825 
113 1 2.8553 2.8553 5.7106 
114 1 4.28295 4.28295 7.13825 
151 1 1.3868e-007 1.79642e-017 8.56591 
153 1 2.8553 2.53384e-017 8.56591 
161 1 1.15753e-009 2.8553 8.5659 
163 1 2.8553 2.8553 8.5659 
105 1 5.7106 2.74136e-017 5.7106 
106 1 7.13825 1.42765 7.13825 
107 1 8.5659 1.7445e-017 5.7106 
115 1 5.7106 2.8553 5.7106 
116 1 7.13825 4.28295 7.13825 
117 1 8.5659 2.8553 5.7106 
155 1 5.7106 1.69258e-017 8.5659 
157 1 8.5659 1.52644e-017 8.5659 
165 1 5.7106 2.8553 8.5659 
167 1 8.5659 2.8553 8.5659 
108 1 9.99355 1.42765 7.13825 
109 1 11.4212 2.84519e-017 5.7106 
110 1 12.8489 1.42765 7.13825 
118 1 9.99355 4.28295 7.13825 
119 1 11.4212 2.8553 5.7106 
120 1 12.8489 4.28295 7.13825 
159 1 11.4212 1.57836e-017 8.5659 
169 1 11.4212 2.8553 8.5659 
121 1 2.74136e-017 5.7106 5.7106 
122 1 1.42765 7.13825 7.13825 
123 1 2.8553 5.7106 5.7106 
124 1 4.28295 7.13825 7.13825 
131 1 1.66143e-017 8.5659 5.7106 
133 1 2.8553 8.5659 5.7106 
171 1 1.6822e-017 5.7106 8.5659 
173 1 2.8553 5.7106 8.5659 
181 1 1.40183e-017 8.5659 8.5659 
183 1 2.8553 8.5659 8.5659 
125 1 5.7106 5.7106 5.7106 
126 1 7.13825 7.13825 7.13825 
127 1 8.5659 5.7106 5.7106 
135 1 5.7106 8.5659 5.7106 
137 1 8.5659 8.5659 5.7106 
175 1 5.7106 5.7106 8.5659 
177 1 8.5659 5.7106 8.5659 
185 1 5.7106 8.5659 8.5659 
187 1 8.5659 8.5659 8.5659 
128 1 9.99355 7.13825 7.13825 
129 1 11.4212 5.7106 5.7106 
130 1 12.8489 7.13825 7.13825 
139 1 11.4212 8.5659 5.7106 
179 1 11.4212 5.7106 8.5659 
189 1 11.4212 8.5659 8.5659 
132 1 1.42765 9.99355 7.13825 
134 1 4.28295 9.99355 7.13825 
141 1 1.15753e-009 11.4212 5.7106 
142 1 1.42765 12.8489 7.13825 
143 1 2.8553 11.4212 5.7106 
144 1 4.28295 12.8489 7.13825 
191 1 1.15753e-009 11.4212 8.5659 
193 1 2.8553 11.4212 8.5659 
136 1 7.13825 9.99355 7.13825 
145 1 5.7106 11.4212 5.7106 
146 1 7.13825 12.8489 7.13825 
147 1 8.5659 11.4212 5.7106 
195 1 5.7106 11.4212 8.5659 
197 1 8.5659 11.4212 8.5659 
138 1 9.99355 9.99355 7.13825 
140 1 12.8489 9.99355 7.13825 
148 1 9.99355 12.8489 7.13825 
149 1 11.4212 11.4212 5.7106 
150 1 12.8489 12.8489 7.13825 
199 1 11.4212 11.4212 8.5659 
152 1 1.42765 1.42762 9.99367 
154 1 4.28294 1.42764 9.99357 
162 1 1.42765 4.28295 9.99355 
164 1 4.28295 4.28295 9.99355 
201 1 -0.000814684 1.64066e-017 11.4196 
202 1 1.42765 1.43382 12.8427 
203 1 2.85611 1.41254e-017 11.4196 
204 1 4.28339 1.42783 12.8487 
211 1 7.07199e-005 2.85522 11.4213 
212 1 1.42765 4.28283 12.8489 
213 1 2.85523 2.85522 11.4213 
214 1 4.28294 4.28293 12.8489 
156 1 7.13825 1.42765 9.99355 
166 1 7.13825 4.28295 9.99355 
205 1 5.71057 2.94903e-017 11.4212 
206 1 7.13824 1.42765 12.8489 
207 1 8.5659 1.45375e-017 11.4212 
215 1 5.71059 2.85529 11.4212 
216 1 7.13825 4.28295 12.8489 
217 1 8.5659 2.8553 11.4212 
158 1 9.99355 1.42765 9.99355 
160 1 12.8489 1.42764 9.99357 
168 1 9.99355 4.28295 9.99355 
170 1 12.8489 4.28295 9.99355 
208 1 9.99356 1.42765 12.8489 
209 1 11.4212 2.95942e-017 11.4212 
210 1 12.8484 1.42783 12.8487 
218 1 9.99355 4.28295 12.8489 
219 1 11.4212 2.85529 11.4212 
220 1 12.8489 4.28293 12.8489 
172 1 1.42765 7.13825 9.99355 
174 1 4.28295 7.13825 9.99355 
221 1 1.15753e-009 5.7106 11.4212 
222 1 1.42765 7.13825 12.8489 
223 1 2.8553 5.7106 11.4212 
224 1 4.28295 7.13825 12.8489 
231 1 1.15753e-009 8.5659 11.4212 
233 1 2.8553 8.5659 11.4212 
176 1 7.13825 7.13825 9.99355 
225 1 5.7106 5.7106 11.4212 
226 1 7.13825 7.13825 12.8489 
227 1 8.5659 5.7106 11.4212 
235 1 5.7106 8.5659 11.4212 
237 1 8.5659 8.5659 11.4212 
178 1 9.99355 7.13825 9.99355 
180 1 12.8489 7.13825 9.99355 
228 1 9.99355 7.13825 12.8489 
229 1 11.4212 5.7106 11.4212 
230 1 12.8489 7.13825 12.8489 
239 1 11.4212 8.5659 11.4212 
182 1 1.42765 9.99355 9.99355 
184 1 4.28295 9.99355 9.99355 
192 1 1.42765 12.8489 9.99367 
194 1 4.28294 12.8489 9.99357 
232 1 1.42765 9.99367 12.8489 
234 1 4.28294 9.99357 12.8489 
241 1 7.07199e-005 11.4213 11.4213 
242 1 1.42765 12.8427 12.8427 
243 1 2.85523 11.4213 11.4213 
244 1 4.28339 12.8487 12.8487 
186 1 7.13825 9.99355 9.99355 
196 1 7.13825 12.8489 9.99355 
236 1 7.13825 9.99355 12.8489 
245 1 5.71059 11.4212 11.4212 
246 1 7.13824 12.8489 12.8489 
247 1 8.5659 11.4212 11.4212 
188 1 9.99355 9.99355 9.99355 
190 1 12.8489 9.99355 9.99355 
198 1 9.99355 12.8489 9.99355 
200 1 12.8489 12.8489 9.99357 
238 1 9.99355 9.99355 12.8489 
240 1 12.8489 9.99357 12.8489 
248 1 9.99356 12.8489 12.8489 
249 1 11.4212 11.4212 11.4212 
250 1 12.8484 12.8487 12.8487 
ITEM: TIMESTEP
2
ITEM: NUMBER OF ATOMS
251
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+000 1.4276500000000000e+001
0.0000000000000000e+000 1.4276500000000000e+001
0.0000000000000000e+000 1.4276500000000000e+001
ITEM: ATOMS id type x y z 
1 1 -0.2 5.9455e-017 4.16101e-017 
2 1 1.42765 1.43775 1.43775 
3 1 3.0553 3.46565e-017 4.32561e-017 
4 1 4.28549 1.42997 1.42997 
11 1 -0.00216416 2.85935 5.963e-017 
12 1 1.42765 4.28269 1.4276 
13 1 2.85746 2.85935 4.49082e-017 
14 1 4.28295 4.28294 1.42766 
51 1 -0.00216416 8.26783e-017 2.85935 
52 1 1.42765 1.4276 4.28269 
53 1 2.85746 6.16487e-017 2.85935 
54 1 4.28295 1.42766 4.28294 
61 1 -1.34639e-005 2.85525 2.85525 
62 1 1.42765 4.28294 4.28294 
63 1 2.85531 2.85525 2.85525 
64 1 4.28295 4.28295 4.28295 
251 2 1.42765 6.1076e-017 5.84739e-017 
5 1 5.7116 5.20865e-017 5.5528e-017 
6 1 7.13824 1.42765 1.42765 
7 1 8.5659 3.195e-017 3.22817e-017 
15 1 5.71058 2.85529 5.67879e-017 
16 1 7.13825 4.28295 1.42765 
17 1 8.5659 2.8553 3.89854e-017 
55 1 5.71058 7.85127e-017 2.85529 
56 1 7.13825 1.42765 4.28295 
57 1 8.5659 3.35413e-017 2.8553 
65 1 5.7106 2.8553 2.8553 
66 1 7.13825 4.28295 4.28295 
67 1 8.5659 2.8553 2.8553 
8 1 9.99356 1.42765 1.42765 
9 1 11.4202 4.65608e-017 6.74964e-017 
10 1 12.8463 1.42997 1.42997 
18 1 9.99355 4.28295 1.42765 
19 1 11.4212 2.85529 4.79895e-017 
20 1 12.8489 4.28294 1.42766 
58 1 9.99355 1.42765 4.28295 
59 1 11.4212 6.04576e-017 2.85529 
60 1 12.8489 1.42766 4.28294 
68 1 9.99355 4.28295 4.28295 
69 1 11.4212 2.8553 2.8553 
70 1 12.8489 4.28295 4.28295 
21 1 2.99696e-006 5.71058 4.49783e-017 
22 1 1.42765 7.13825 1.42765 
23 1 2.8553 5.71058 3.20159e-017 
24 1 4.28295 7.13825 1.42765 
31 1 2.99696e-006 8.56592 2.39935e-017 
33 1 2.8553 8.56592 2.02005e-017 
71 1 1.97584e-006 5.7106 2.8553 
72 1 1.42765 7.13825 4.28295 
73 1 2.8553 5.7106 2.8553 
74 1 4.28295 7.13825 4.28295 
81 1 1.97584e-006 8.5659 2.8553 
83 1 2.8553 8.5659 2.8553 
25 1 5.7106 5.7106 5.20273e-017 
26 1 7.13825 7.13825 1.42765 
27 1 8.5659 5.7106 5.13367e-017 
35 1 5.7106 8.5659 3.11193e-017 
37 1 8.5659 8.5659 2.92043e-017 
75 1 5.7106 5.7106 2.8553 
76 1 7.13825 7.13825 4.28295 
77 1 8.5659 5.7106 2.8553 
85 1 5.7106 8.5659 2.8553 
87 1 8.5659 8.5659 2.8553 
28 1 9.99355 7.13825 1.42765 
29 1 11.4212 5.7106 5.26429e-017 
30 1 12.8489 7.13825 1.42765 
39 1 11.4212 8.5659 3.06783e-017 
78 1 9.99355 7.13825 4.28295 
79 1 11.4212 5.7106 2.8553 
80 1 12.8489 7.13825 4.28295 
89 1 11.4212 8.5659 2.8553 
32 1 1.42765 9.99381 1.4276 
34 1 4.28295 9.99356 1.42766 
41 1 -0.00216416 11.4171 6.4142e-017 
42 1 1.42765 12.8388 1.43775 
43 1 2.85746 11.4171 6.52226e-017 
44 1 4.28549 12.8465 1.42997 
82 1 1.42765 9.99356 4.28294 
84 1 4.28295 9.99355 4.28295 
91 1 -1.34639e-005 11.4212 2.85525 
92 1 1.42765 12.8489 4.28269 
93 1 2.85531 11.4212 2.85525 
94 1 4.28295 12.8488 4.28294 
36 1 7.13825 9.99355 1.42765 
45 1 5.71058 11.4212 1.00086e-016 
46 1 7.13824 12.8488 1.42765 
47 1 8.5659 11.4212 2.02351e-017 
86 1 7.13825 9.99355 4.28295 
95 1 5.7106 11.4212 2.8553 
96 1 7.13825 12.8489 4.28295 
97 1 8.5659 11.4212 2.8553 
38 1 9.99355 9.99355 1.42765 
40 1 12.8489 9.99356 1.42766 
48 1 9.99356 12.8488 1.42765 
49 1 11.4212 11.4212 8.6122e-017 
50 1 12.8463 12.8465 1.42997 
88 1 9.99355 9.99355 4.28295 
90 1 12.8489 9.99355 4.28295 
98 1 9.99355 12.8489 4.28295 
99 1 11.4212 11.4212 2.8553 
100 1 12.8489 12.8488 4.28294 
101 1 2.99696e-006 2.74067e-017 5.71058 
102 1 1.42765 1.42765 7.13825 
103 1 2.8553 5.93861e-017 5.71058 
104 1 4.28295 1.42765 7.13825 
111 1 1.97584e-006 2.8553 5.7106 
112 1 1.42765 4.28295 7.13825 
113 1 2.8553 2.8553 5.7106 
114 1 4.28295 4.28295 7.13825 
151 1 2.99696e-006 3.16385e-017 8.56592 
153 1 2.8553 6.47695e-017 8.56592 
161 1 1.97584e-006 2.8553 8.5659 
163 1 2.8553 2.8553 8.5659 
105 1 5.7106 5.20273e-017 5.7106 
106 1 7.13825 1.42765 7.13825 
107 1 8.5659 4.02355e-017 5.7106 
115 1 5.7106 2.8553 5.7106 
116 1 7.13825 4.28295 7.13825 
117 1 8.5659 2.8553 5.7106 
155 1 5.7106 2.28513e-017 8.5659 
157 1 8.5659 2.87108e-017 8.5659 
165 1 5.7106 2.8553 8.5659 
167 1 8.5659 2.8553 8.5659 
108 1 9.99355 1.42765 7.13825 
109 1 11.4212 6.62842e-017 5.7106 
110 1 12.8489 1.42765 7.13825 
118 1 9.99355 4.28295 7.13825 
119 1 11.4212 2.8553 5.7106 
120 1 12.8489 4.28295 7.13825 
159 1 11.4212 3.81182e-017 8.5659 
169 1 11.4212 2.8553 8.5659 
121 1 3.55889e-008 5.7106 5.7106 
122 1 1.42765 7.13825 7.13825 
123 1 2.8553 5.7106 5.7106 
124 1 4.28295 7.13825 7.13825 
131 1 3.55889e-008 8.5659 5.7106 
133 1 2.8553 8.5659 5.7106 
171 1 3.55889e-008 5.7106 8.5659 
173 1 2.8553 5.7106 8.5659 
181 1 3.55889e-008 8.5659 8.5659 
183 1 2.8553 8.5659 8.5659 
125 1 5.7106 5.7106 5.7106 
126 1 7.13825 7.13825 7.13825 
127 1 8.5659 5.7106 5.7106 
135 1 5.7106 8.5659 5.7106 
137 1 8.5659 8.5659 5.7106 
175 1 5.7106 5.7106 8.5659 
177 1 8.5659 5.7106 8.5659 
185 1 5.7106 8.5659 8.5659 
187 1 8.5659 8.5659 8.5659 
128 1 9.99355 7.13825 7.13825 
129 1 11.4212 5.7106 5.7106 
130 1 12.8489 7.13825 7.13825 
139 1 11.4212 8.5659 5.7106 
179 1 11.4212 5.7106 8.5659 
189 1 11.4212 8.5659 8.5659 
132 1 1.42765 9.99355 7.13825 
134 1 4.28295 9.99355 7.13825 
141 1 1.97584e-006 11.4212 5.7106 
